1000, 250000, RANDOM, SKEWED, RANDOM
Vertex, Color, Original degree, Total colors used, Avg. original degree
0, 150, 743, 2e+02, 500
1, 143, 755
2, 90, 727
3, 77, 769
4, 154, 774
5, 180, 750
6, 120, 750
7, 189, 751
8, 151, 742
9, 4, 755
10, 101, 745
11, 187, 747
12, 41, 733
13, 125, 738
14, 135, 745
15, 63, 734
16, 11, 736
17, 33, 735
18, 45, 742
19, 44, 732
20, 114, 732
21, 22, 759
22, 52, 756
23, 115, 733
24, 61, 747
25, 129, 740
26, 162, 731
27, 83, 765
28, 58, 751
29, 168, 746
30, 24, 747
31, 184, 735
32, 142, 737
33, 56, 739
34, 12, 739
35, 103, 739
36, 73, 737
37, 142, 725
38, 171, 724
39, 15, 736
40, 105, 737
41, 102, 739
42, 5, 732
43, 119, 737
44, 25, 743
45, 13, 767
46, 119, 761
47, 78, 743
48, 173, 738
49, 149, 738
50, 68, 743
51, 66, 732
52, 190, 748
53, 130, 736
54, 76, 738
55, 172, 740
56, 169, 723
57, 88, 736
58, 131, 721
59, 67, 742
60, 170, 745
61, 53, 717
62, 2, 731
63, 71, 732
64, 46, 723
65, 158, 735
66, 148, 739
67, 47, 741
68, 48, 742
69, 115, 732
70, 41, 703
71, 87, 724
72, 109, 736
73, 89, 725
74, 139, 737
75, 69, 733
76, 156, 735
77, 43, 716
78, 14, 713
79, 111, 722
80, 132, 733
81, 103, 709
82, 97, 734
83, 99, 737
84, 36, 740
85, 123, 714
86, 62, 734
87, 176, 712
88, 81, 736
89, 159, 724
90, 178, 728
91, 43, 727
92, 74, 729
93, 122, 744
94, 105, 738
95, 18, 733
96, 182, 708
97, 167, 745
98, 155, 732
99, 121, 705
100, 95, 720
101, 148, 711
102, 20, 706
103, 145, 719
104, 8, 734
105, 40, 716
106, 30, 730
107, 149, 718
108, 75, 711
109, 128, 718
110, 110, 719
111, 164, 708
112, 88, 727
113, 129, 718
114, 152, 717
115, 19, 706
116, 92, 705
117, 17, 717
118, 78, 730
119, 187, 714
120, 91, 701
121, 178, 719
122, 118, 727
123, 140, 711
124, 137, 712
125, 20, 727
126, 49, 708
127, 87, 691
128, 65, 703
129, 59, 714
130, 136, 702
131, 134, 712
132, 183, 723
133, 62, 708
134, 166, 699
135, 185, 700
136, 26, 712
137, 126, 696
138, 131, 716
139, 73, 690
140, 32, 709
141, 21, 704
142, 166, 704
143, 138, 704
144, 80, 713
145, 133, 700
146, 138, 700
147, 188, 694
148, 10, 719
149, 157, 688
150, 160, 695
151, 167, 715
152, 57, 683
153, 90, 712
154, 112, 702
155, 39, 702
156, 48, 698
157, 39, 719
158, 123, 716
159, 16, 724
