1000, 125000, RANDOM, UNIFORM, SMALLEST_LAST
Vertex, Color, Original degree, Degree when deleted, Total colors used, Avg. original degree, Max degree when deleted, Terminal clique size, Ordering runtime
0, 26, 234, 204, 6e+01, 250, 2e+02, 5, 39331200
1, 3, 262, 3
2, 45, 259, 159
3, 50, 217, 215
4, 10, 276, 19
5, 50, 242, 172
6, 43, 228, 212
7, 33, 274, 97
8, 9, 265, 30
9, 25, 241, 200
10, 42, 246, 145
11, 10, 238, 174
12, 11, 264, 24
13, 42, 249, 160
14, 44, 252, 141
15, 49, 228, 213
16, 37, 272, 133
17, 29, 237, 185
18, 18, 223, 216
19, 48, 235, 212
20, 16, 243, 178
21, 32, 254, 134
22, 33, 259, 100
23, 0, 275, 81
24, 8, 245, 143
25, 18, 252, 83
26, 55, 227, 215
27, 13, 268, 23
28, 30, 219, 214
29, 36, 250, 119
30, 7, 264, 70
31, 45, 256, 146
32, 14, 268, 51
33, 15, 244, 32
34, 32, 246, 127
35, 10, 250, 187
36, 34, 253, 98
37, 11, 254, 24
38, 37, 271, 111
39, 38, 258, 118
40, 41, 246, 141
41, 28, 253, 86
42, 55, 246, 199
43, 8, 267, 43
44, 31, 252, 125
45, 46, 232, 202
46, 35, 247, 136
47, 10, 246, 21
48, 9, 268, 19
49, 46, 241, 189
50, 58, 229, 214
51, 42, 252, 175
52, 18, 265, 41
53, 3, 262, 6
54, 32, 231, 203
55, 25, 257, 107
56, 43, 245, 164
57, 32, 259, 90
58, 19, 263, 53
59, 51, 231, 207
60, 55, 241, 201
61, 40, 254, 149
62, 39, 253, 151
63, 10, 247, 54
64, 14, 235, 143
65, 32, 236, 213
66, 18, 241, 147
67, 45, 224, 216
68, 11, 266, 41
69, 14, 227, 216
70, 27, 215, 214
71, 53, 244, 192
72, 33, 261, 102
73, 46, 248, 143
74, 5, 235, 206
75, 59, 234, 208
76, 38, 256, 143
77, 3, 278, 24
78, 36, 245, 148
79, 0, 250, 12
80, 45, 248, 172
81, 40, 244, 160
82, 27, 241, 173
83, 52, 237, 188
84, 11, 252, 33
85, 6, 258, 18
86, 40, 256, 123
87, 14, 237, 167
88, 38, 245, 166
89, 26, 249, 150
90, 11, 257, 21
91, 26, 248, 159
92, 34, 234, 191
93, 16, 263, 66
94, 29, 258, 116
95, 15, 264, 44
96, 9, 265, 20
97, 51, 238, 198
98, 10, 236, 166
99, 28, 247, 153
100, 47, 238, 190
101, 8, 244, 79
102, 26, 254, 96
103, 33, 271, 128
104, 40, 237, 182
105, 9, 245, 29
106, 1, 255, 113
107, 38, 236, 210
108, 6, 265, 79
109, 41, 250, 137
110, 59, 222, 216
111, 35, 257, 149
112, 3, 275, 76
113, 19, 270, 46
114, 25, 244, 165
115, 49, 235, 168
116, 5, 242, 178
117, 56, 238, 201
118, 6, 241, 203
119, 51, 236, 194
120, 13, 245, 43
121, 8, 216, 214
122, 45, 261, 164
123, 21, 246, 121
124, 35, 243, 191
125, 37, 235, 187
126, 17, 244, 166
127, 12, 239, 203
128, 9, 273, 59
129, 41, 247, 128
130, 8, 236, 187
131, 33, 246, 118
132, 48, 248, 194
133, 39, 264, 148
134, 38, 268, 133
135, 49, 239, 182
136, 13, 250, 31
137, 31, 260, 109
138, 13, 266, 92
139, 10, 257, 18
140, 0, 262, 26
141, 7, 246, 168
142, 19, 250, 82
143, 19, 249, 92
144, 52, 247, 177
145, 48, 227, 211
146, 48, 243, 163
147, 35, 243, 163
148, 23, 240, 172
149, 28, 250, 152
150, 16, 241, 196
151, 38, 248, 116
152, 54, 239, 196
153, 16, 249, 55
154, 60, 217, 214
155, 2, 271, 21
156, 27, 262, 107
157, 33, 222, 215
158, 7, 269, 26
159, 1, 269, 95
160, 56, 231, 207
161, 14, 257, 53
162, 0, 229, 214
163, 10, 257, 89
164, 12, 240, 88
165, 13, 278, 33
166, 61, 222, 216
167, 42, 260, 141
168, 4, 275, 18
169, 41, 219, 216
170, 37, 251, 138
171, 35, 273, 108
172, 16, 259, 105
173, 20, 259, 65
174, 57, 226, 215
175, 16, 267, 42
176, 22, 237, 194
177, 36, 244, 155
178, 47, 253, 150
179, 9, 269, 48
180, 5, 260, 65
181, 58, 232, 215
182, 57, 232, 212
183, 51, 248, 172
184, 31, 261, 109
185, 2, 303, 6
186, 30, 250, 95
187, 7, 257, 129
188, 19, 240, 153
189, 31, 242, 103
190, 39, 233, 185
191, 26, 228, 212
192, 32, 253, 101
193, 54, 238, 199
194, 41, 244, 192
195, 41, 246, 154
196, 27, 240, 110
197, 40, 250, 159
198, 35, 251, 105
199, 36, 264, 144
200, 22, 258, 64
201, 28, 267, 98
202, 23, 238, 200
203, 42, 254, 134
204, 60, 229, 215
205, 25, 257, 93
206, 49, 239, 163
207, 1, 257, 118
208, 45, 240, 183
209, 4, 265, 27
210, 54, 236, 209
211, 34, 225, 203
212, 19, 257, 123
213, 25, 267, 86
214, 38, 257, 139
215, 4, 287, 11
216, 53, 244, 189
217, 10, 247, 92
218, 8, 250, 104
219, 23, 230, 212
220, 50, 236, 186
221, 39, 248, 128
222, 35, 243, 178
223, 52, 246, 190
224, 38, 246, 184
225, 21, 248, 76
226, 23, 259, 112
227, 48, 249, 174
228, 1, 259, 1
229, 42, 234, 195
230, 44, 240, 194
231, 44, 237, 154
232, 27, 252, 84
233, 5, 249, 97
234, 18, 266, 54
235, 38, 260, 118
236, 25, 246, 81
237, 43, 247, 182
238, 5, 271, 37
239, 45, 202, 202
240, 26, 251, 82
241, 24, 251, 63
242, 8, 264, 25
243, 12, 244, 126
244, 3, 258, 84
245, 8, 233, 213
246, 8, 258, 50
247, 25, 253, 113
248, 37, 256, 114
249, 56, 235, 208
250, 28, 257, 92
251, 2, 250, 175
252, 39, 245, 156
253, 11, 260, 26
254, 24, 232, 192
255, 6, 258, 10
256, 12, 240, 36
257, 49, 235, 192
258, 34, 247, 136
259, 53, 240, 191
260, 28, 255, 108
261, 26, 262, 74
262, 54, 232, 203
263, 22, 257, 108
264, 33, 268, 106
265, 4, 257, 59
266, 36, 243, 161
267, 2, 263, 84
268, 18, 267, 95
269, 37, 265, 125
270, 36, 244, 107
271, 30, 240, 105
272, 38, 256, 137
273, 8, 259, 93
274, 59, 229, 215
275, 37, 239, 204
276, 27, 267, 76
277, 33, 224, 217
278, 36, 260, 119
279, 20, 272, 79
280, 29, 228, 215
281, 38, 262, 155
282, 10, 262, 124
283, 58, 228, 212
284, 35, 254, 133
285, 40, 247, 175
286, 10, 259, 68
287, 4, 239, 90
288, 54, 238, 214
289, 52, 238, 190
290, 10, 266, 33
291, 44, 252, 138
292, 1, 240, 193
293, 20, 255, 68
294, 43, 260, 170
295, 52, 238, 203
296, 34, 259, 103
297, 37, 257, 136
298, 25, 261, 120
299, 2, 259, 133
300, 58, 230, 211
301, 14, 241, 78
302, 28, 268, 129
303, 53, 239, 188
304, 10, 261, 23
305, 42, 249, 140
306, 59, 228, 217
307, 0, 239, 111
308, 21, 247, 60
309, 40, 241, 196
310, 13, 258, 63
311, 25, 262, 115
312, 35, 257, 109
313, 22, 240, 154
314, 28, 248, 128
315, 13, 243, 135
316, 35, 244, 134
317, 57, 241, 201
318, 2, 248, 70
319, 0, 270, 55
320, 7, 273, 22
321, 23, 255, 71
322, 20, 272, 47
323, 0, 221, 216
324, 16, 247, 74
325, 46, 258, 157
326, 23, 253, 68
327, 47, 255, 146
328, 57, 227, 215
329, 51, 247, 174
330, 43, 243, 160
331, 14, 260, 26
332, 52, 234, 205
333, 29, 259, 101
334, 29, 252, 89
335, 57, 232, 196
336, 34, 257, 117
337, 50, 253, 167
338, 51, 236, 193
339, 4, 268, 34
340, 18, 240, 198
341, 22, 258, 126
342, 58, 228, 210
343, 10, 254, 152
344, 16, 264, 38
345, 3, 263, 14
346, 44, 232, 213
347, 22, 258, 115
348, 41, 250, 149
349, 7, 242, 129
350, 22, 240, 131
351, 31, 259, 174
352, 56, 230, 195
353, 41, 252, 144
354, 50, 227, 215
355, 5, 276, 83
356, 2, 255, 88
357, 37, 209, 208
358, 24, 249, 161
359, 34, 259, 143
360, 0, 265, 11
361, 1, 271, 51
362, 1, 255, 34
363, 0, 265, 6
364, 18, 259, 49
365, 3, 249, 108
366, 9, 215, 215
367, 30, 257, 163
368, 2, 233, 139
369, 37, 252, 111
370, 13, 258, 127
371, 47, 250, 170
372, 33, 260, 122
373, 18, 242, 176
374, 4, 242, 130
375, 9, 264, 15
376, 18, 273, 90
377, 37, 263, 117
378, 39, 237, 157
379, 19, 259, 42
380, 30, 256, 86
381, 3, 268, 36
382, 52, 226, 211
383, 55, 237, 203
384, 41, 235, 203
385, 22, 261, 74
386, 35, 253, 116
387, 44, 249, 176
388, 5, 259, 8
389, 19, 262, 60
390, 39, 234, 201
