1000, 125000, RANDOM, UNIFORM, LARGEST_ORIGINAL_DEGREE_LAST
Vertex, Color, Original degree, Total colors used, Avg. original degree
0, 11, 234, 7e+01, 250
1, 54, 262
2, 46, 259
3, 0, 217
4, 60, 276
5, 14, 242
6, 0, 228
7, 26, 274
8, 55, 265
9, 20, 241
10, 7, 246
11, 16, 238
12, 5, 264
13, 26, 249
14, 36, 252
15, 2, 228
16, 57, 272
17, 11, 237
18, 3, 223
19, 11, 235
20, 8, 243
21, 39, 254
22, 46, 259
23, 62, 275
24, 12, 245
25, 34, 252
26, 6, 227
27, 53, 268
28, 3, 219
29, 24, 250
30, 9, 264
31, 9, 256
32, 59, 268
33, 21, 244
34, 11, 246
35, 10, 250
36, 2, 253
37, 28, 254
38, 22, 271
39, 37, 258
40, 25, 246
41, 38, 253
42, 19, 246
43, 48, 267
44, 37, 252
45, 5, 232
46, 27, 247
47, 28, 246
48, 2, 268
49, 7, 241
50, 6, 229
51, 37, 252
52, 53, 265
53, 53, 262
54, 4, 231
55, 40, 257
56, 10, 245
57, 48, 259
58, 51, 263
59, 9, 231
60, 16, 241
61, 40, 254
62, 35, 253
63, 20, 247
64, 8, 235
65, 8, 236
66, 18, 241
67, 0, 224
68, 48, 266
69, 3, 227
70, 0, 215
71, 20, 244
72, 50, 261
73, 20, 248
74, 9, 235
75, 0, 234
76, 41, 256
77, 62, 278
78, 20, 245
79, 14, 250
80, 13, 248
81, 10, 244
82, 17, 241
83, 10, 237
84, 29, 252
85, 44, 258
86, 34, 256
87, 7, 237
88, 21, 245
89, 19, 249
90, 33, 257
91, 30, 248
92, 9, 234
93, 36, 263
94, 46, 258
95, 29, 264
96, 54, 265
97, 16, 238
98, 1, 236
99, 9, 247
100, 9, 238
101, 7, 244
102, 41, 254
103, 56, 271
104, 12, 237
105, 22, 245
106, 24, 255
107, 14, 236
108, 39, 265
109, 22, 250
110, 0, 222
111, 37, 257
112, 8, 275
113, 35, 270
114, 17, 244
115, 12, 235
116, 1, 242
117, 15, 238
118, 19, 241
119, 14, 236
120, 23, 245
121, 1, 216
122, 43, 261
123, 22, 246
124, 21, 243
125, 1, 235
126, 15, 244
127, 5, 239
128, 59, 273
129, 14, 247
130, 13, 236
131, 18, 246
132, 8, 248
133, 50, 264
134, 22, 268
135, 17, 239
136, 27, 250
137, 49, 260
138, 58, 266
139, 40, 257
140, 24, 262
141, 23, 246
142, 13, 250
143, 26, 249
144, 21, 247
145, 1, 227
146, 5, 243
147, 24, 243
148, 19, 240
149, 19, 250
150, 19, 241
151, 12, 248
152, 5, 239
153, 30, 249
154, 1, 217
155, 60, 271
156, 53, 262
157, 5, 222
158, 58, 269
159, 14, 269
160, 7, 231
161, 41, 257
162, 8, 229
163, 42, 257
164, 15, 240
165, 43, 278
166, 3, 222
167, 27, 260
168, 24, 275
169, 2, 219
170, 30, 251
171, 56, 273
172, 48, 259
173, 35, 259
174, 5, 226
175, 56, 267
176, 4, 237
177, 18, 244
178, 40, 253
179, 41, 269
180, 49, 260
181, 6, 232
182, 9, 232
183, 19, 248
184, 47, 261
185, 67, 303
186, 34, 250
187, 38, 257
188, 19, 240
189, 4, 242
190, 7, 233
191, 1, 228
192, 25, 253
193, 17, 238
194, 18, 244
195, 26, 246
196, 14, 240
197, 3, 250
198, 26, 251
199, 13, 264
200, 46, 258
201, 57, 267
202, 6, 238
203, 30, 254
204, 3, 229
205, 44, 257
206, 17, 239
207, 37, 257
208, 2, 240
209, 55, 265
210, 14, 236
211, 2, 225
212, 39, 257
213, 55, 267
214, 42, 257
215, 55, 287
216, 23, 244
217, 27, 247
218, 31, 250
219, 1, 230
220, 10, 236
221, 24, 248
222, 24, 243
223, 26, 246
224, 25, 246
225, 4, 248
226, 48, 259
227, 29, 249
228, 35, 259
229, 12, 234
230, 2, 240
231, 15, 237
232, 26, 252
233, 13, 249
234, 58, 266
235, 33, 260
236, 16, 246
237, 27, 247
238, 60, 271
239, 0, 202
240, 35, 251
241, 33, 251
242, 46, 264
243, 22, 244
244, 45, 258
245, 9, 233
246, 44, 258
247, 39, 253
248, 36, 256
249, 13, 235
250, 40, 257
251, 31, 250
252, 24, 245
253, 41, 260
254, 2, 232
255, 47, 258
256, 2, 240
257, 4, 235
258, 20, 247
259, 9, 240
260, 29, 255
261, 51, 262
262, 10, 232
263, 22, 257
264, 13, 268
265, 44, 257
266, 21, 243
267, 15, 263
268, 51, 267
269, 29, 265
270, 21, 244
271, 18, 240
272, 32, 256
273, 44, 259
274, 9, 229
275, 16, 239
276, 51, 267
277, 1, 224
278, 47, 260
279, 61, 272
280, 5, 228
281, 37, 262
282, 20, 262
283, 4, 228
284, 32, 254
285, 18, 247
286, 48, 259
287, 1, 239
288, 16, 238
289, 16, 238
290, 7, 266
291, 38, 252
292, 18, 240
293, 31, 255
294, 38, 260
295, 13, 238
296, 47, 259
297, 46, 257
298, 51, 261
299, 43, 259
300, 9, 230
301, 11, 241
302, 29, 268
303, 18, 239
304, 50, 261
305, 17, 249
306, 8, 228
307, 11, 239
308, 29, 247
309, 16, 241
310, 23, 258
311, 40, 262
312, 45, 257
313, 15, 240
314, 31, 248
315, 22, 243
316, 17, 244
317, 17, 241
318, 32, 248
319, 59, 270
320, 27, 273
321, 42, 255
322, 61, 272
323, 1, 221
324, 28, 247
325, 47, 258
326, 37, 253
327, 41, 255
328, 4, 227
329, 11, 247
330, 21, 243
331, 37, 260
332, 12, 234
333, 42, 259
334, 38, 252
335, 5, 232
336, 44, 257
337, 30, 253
338, 14, 236
339, 52, 268
340, 18, 240
341, 42, 258
342, 6, 228
343, 37, 254
344, 47, 264
345, 31, 263
346, 10, 232
347, 45, 258
348, 23, 250
349, 14, 242
350, 6, 240
351, 49, 259
352, 9, 230
353, 9, 252
354, 3, 227
355, 64, 276
356, 43, 255
357, 0, 209
358, 18, 249
359, 33, 259
360, 58, 265
361, 62, 271
362, 36, 255
363, 44, 265
364, 50, 259
365, 33, 249
366, 0, 215
367, 40, 257
368, 2, 233
369, 36, 252
370, 45, 258
371, 30, 250
372, 49, 260
373, 17, 242
374, 23, 242
375, 49, 264
376, 54, 273
377, 3, 263
378, 12, 237
379, 44, 259
380, 44, 256
381, 60, 268
382, 2, 226
383, 13, 237
384, 12, 235
385, 4, 261
386, 34, 253
387, 26, 249
388, 45, 259
389, 55, 262
390, 12, 234
391, 41, 254
392, 29, 246
393, 6, 227
394, 2, 242
395, 15, 267
396, 16, 243
397, 40, 259
398, 32, 252
399, 39, 253
400, 49, 265
401, 42, 262
402, 34, 250
403, 28, 254
404, 62, 283
405, 34, 251
406, 43, 259
407, 33, 259
408, 20, 241
409, 23, 245
410, 35, 255
411, 37, 252
412, 12, 234
413, 43, 255
414, 3, 228
415, 42, 261
416, 21, 244
417, 24, 244
418, 27, 247
419, 29, 247
420, 7, 229
421, 1, 209
422, 4, 229
423, 2, 222
424, 47, 261
425, 3, 221
426, 27, 248
427, 60, 277
428, 38, 268
429, 3, 228
430, 47, 264
431, 59, 273
432, 24, 245
433, 40, 255
434, 30, 250
435, 17, 240
436, 12, 236
437, 8, 228
438, 10, 232
439, 37, 252
440, 57, 271
441, 56, 263
442, 26, 246
443, 45, 256
444, 33, 250
445, 3, 255
446, 51, 261
447, 25, 251
448, 21, 241
449, 51, 292
450, 14, 237
451, 32, 251
452, 10, 233
453, 3, 232
454, 22, 247
455, 13, 235
456, 50, 276
457, 26, 248
458, 8, 235
459, 53, 263
460, 15, 245
461, 13, 242
462, 44, 257
463, 4, 229
464, 0, 219
465, 30, 250
466, 35, 255
467, 50, 264
468, 21, 252
469, 17, 244
470, 35, 251
471, 43, 258
472, 37, 251
473, 7, 238
474, 18, 243
475, 0, 250
476, 1, 241
477, 36, 253
478, 52, 261
479, 39, 258
480, 57, 278
481, 61, 270
482, 39, 255
483, 50, 260
484, 15, 242
485, 51, 279
486, 19, 248
487, 45, 258
488, 32, 249
