1000, 499500, COMPLETE, UNIFORM, RANDOM
Vertex, Color, Original degree, Total colors used, Avg. original degree
0, 647, 999, 1e+03, 999
1, 17, 999
2, 325, 999
3, 835, 999
4, 380, 999
5, 414, 999
6, 759, 999
7, 768, 999
8, 685, 999
9, 907, 999
10, 426, 999
11, 22, 999
12, 427, 999
13, 9, 999
14, 519, 999
15, 748, 999
16, 875, 999
17, 153, 999
18, 923, 999
19, 96, 999
20, 573, 999
21, 783, 999
22, 163, 999
23, 111, 999
24, 452, 999
25, 157, 999
26, 707, 999
27, 690, 999
28, 978, 999
29, 575, 999
30, 200, 999
31, 494, 999
32, 232, 999
33, 775, 999
34, 371, 999
35, 797, 999
36, 719, 999
37, 592, 999
38, 215, 999
39, 261, 999
40, 942, 999
41, 336, 999
42, 402, 999
43, 967, 999
44, 910, 999
45, 287, 999
46, 218, 999
47, 148, 999
48, 432, 999
49, 8, 999
50, 537, 999
51, 25, 999
52, 606, 999
53, 247, 999
54, 997, 999
55, 613, 999
56, 462, 999
57, 27, 999
58, 441, 999
59, 998, 999
60, 811, 999
61, 84, 999
62, 601, 999
63, 318, 999
64, 974, 999
65, 625, 999
66, 18, 999
67, 977, 999
68, 52, 999
69, 709, 999
70, 951, 999
71, 112, 999
72, 788, 999
73, 813, 999
74, 118, 999
75, 424, 999
76, 382, 999
77, 582, 999
78, 674, 999
79, 909, 999
80, 991, 999
81, 185, 999
82, 34, 999
83, 83, 999
84, 591, 999
85, 527, 999
86, 308, 999
87, 126, 999
88, 782, 999
89, 534, 999
90, 254, 999
91, 242, 999
92, 532, 999
93, 30, 999
94, 147, 999
95, 588, 999
96, 369, 999
97, 642, 999
98, 824, 999
99, 434, 999
100, 306, 999
101, 701, 999
102, 858, 999
103, 129, 999
104, 477, 999
105, 109, 999
106, 902, 999
107, 390, 999
108, 509, 999
109, 23, 999
110, 932, 999
111, 316, 999
112, 540, 999
113, 132, 999
114, 742, 999
115, 498, 999
116, 192, 999
117, 838, 999
118, 812, 999
119, 152, 999
120, 944, 999
121, 755, 999
122, 721, 999
123, 167, 999
124, 106, 999
125, 89, 999
126, 636, 999
127, 826, 999
128, 362, 999
129, 5, 999
130, 13, 999
131, 15, 999
132, 241, 999
133, 69, 999
134, 197, 999
135, 888, 999
136, 564, 999
137, 874, 999
138, 438, 999
139, 935, 999
140, 353, 999
141, 849, 999
142, 845, 999
143, 149, 999
144, 594, 999
145, 173, 999
146, 771, 999
147, 925, 999
148, 948, 999
149, 725, 999
150, 913, 999
151, 863, 999
152, 629, 999
153, 731, 999
154, 312, 999
155, 37, 999
156, 905, 999
157, 346, 999
158, 806, 999
159, 959, 999
160, 319, 999
161, 135, 999
162, 208, 999
163, 489, 999
164, 966, 999
165, 65, 999
166, 53, 999
167, 178, 999
168, 560, 999
169, 184, 999
170, 839, 999
171, 766, 999
172, 359, 999
173, 972, 999
174, 987, 999
175, 973, 999
176, 307, 999
177, 815, 999
178, 373, 999
179, 555, 999
180, 124, 999
181, 240, 999
182, 399, 999
183, 544, 999
184, 49, 999
185, 313, 999
186, 448, 999
187, 501, 999
188, 854, 999
189, 745, 999
190, 780, 999
191, 570, 999
192, 798, 999
193, 653, 999
194, 868, 999
195, 522, 999
196, 506, 999
197, 734, 999
198, 877, 999
199, 595, 999
200, 198, 999
201, 55, 999
202, 714, 999
203, 792, 999
204, 300, 999
205, 930, 999
206, 510, 999
207, 309, 999
208, 609, 999
209, 68, 999
210, 550, 999
211, 40, 999
212, 600, 999
213, 786, 999
214, 898, 999
215, 282, 999
216, 722, 999
217, 77, 999
218, 168, 999
219, 577, 999
220, 296, 999
221, 467, 999
222, 917, 999
223, 321, 999
224, 761, 999
225, 343, 999
226, 933, 999
227, 937, 999
228, 292, 999
229, 464, 999
230, 221, 999
231, 648, 999
232, 481, 999
233, 800, 999
234, 39, 999
235, 680, 999
236, 574, 999
237, 203, 999
238, 723, 999
239, 150, 999
240, 818, 999
241, 841, 999
242, 389, 999
243, 496, 999
244, 211, 999
245, 404, 999
246, 969, 999
247, 507, 999
248, 960, 999
249, 320, 999
250, 446, 999
251, 262, 999
252, 827, 999
253, 352, 999
254, 711, 999
255, 250, 999
256, 378, 999
257, 901, 999
258, 128, 999
259, 1, 999
260, 500, 999
261, 769, 999
262, 747, 999
263, 971, 999
264, 298, 999
265, 876, 999
266, 285, 999
267, 471, 999
268, 728, 999
269, 403, 999
270, 158, 999
271, 990, 999
272, 249, 999
273, 370, 999
274, 492, 999
275, 480, 999
276, 396, 999
277, 161, 999
278, 180, 999
279, 825, 999
280, 478, 999
281, 739, 999
282, 255, 999
283, 676, 999
284, 867, 999
285, 127, 999
286, 422, 999
287, 979, 999
288, 610, 999
289, 368, 999
290, 164, 999
291, 499, 999
292, 956, 999
293, 405, 999
294, 562, 999
295, 276, 999
296, 66, 999
297, 94, 999
298, 667, 999
299, 195, 999
300, 639, 999
301, 789, 999
302, 715, 999
303, 896, 999
304, 222, 999
305, 736, 999
306, 692, 999
307, 563, 999
308, 693, 999
309, 655, 999
310, 777, 999
311, 946, 999
312, 992, 999
313, 279, 999
314, 363, 999
315, 700, 999
316, 246, 999
317, 415, 999
318, 342, 999
319, 42, 999
320, 56, 999
321, 193, 999
322, 671, 999
323, 597, 999
324, 134, 999
325, 350, 999
326, 630, 999
327, 822, 999
328, 940, 999
329, 104, 999
330, 194, 999
331, 568, 999
332, 656, 999
333, 621, 999
334, 517, 999
335, 952, 999
336, 616, 999
337, 162, 999
338, 413, 999
339, 819, 999
340, 513, 999
341, 809, 999
342, 762, 999
343, 236, 999
344, 535, 999
345, 740, 999
346, 729, 999
347, 846, 999
348, 804, 999
349, 483, 999
350, 668, 999
351, 119, 999
352, 820, 999
353, 270, 999
354, 817, 999
355, 304, 999
356, 897, 999
357, 659, 999
358, 787, 999
359, 314, 999
360, 430, 999
361, 622, 999
362, 186, 999
363, 459, 999
364, 553, 999
365, 131, 999
366, 442, 999
367, 679, 999
368, 327, 999
369, 631, 999
370, 91, 999
371, 718, 999
372, 445, 999
373, 348, 999
374, 410, 999
375, 181, 999
376, 938, 999
377, 982, 999
378, 790, 999
379, 669, 999
380, 753, 999
381, 607, 999
382, 666, 999
383, 224, 999
384, 650, 999
385, 961, 999
386, 62, 999
387, 756, 999
388, 0, 999
389, 855, 999
390, 893, 999
391, 458, 999
392, 229, 999
393, 497, 999
394, 794, 999
395, 196, 999
396, 265, 999
397, 802, 999
398, 585, 999
399, 726, 999
400, 801, 999
401, 976, 999
402, 259, 999
403, 730, 999
404, 121, 999
405, 33, 999
406, 505, 999
407, 251, 999
408, 733, 999
409, 273, 999
410, 64, 999
411, 366, 999
412, 213, 999
413, 233, 999
414, 611, 999
415, 266, 999
416, 885, 999
417, 115, 999
418, 6, 999
419, 638, 999
420, 290, 999
421, 169, 999
422, 765, 999
423, 417, 999
424, 920, 999
425, 545, 999
426, 175, 999
427, 866, 999
428, 578, 999
429, 579, 999
430, 524, 999
431, 113, 999
432, 117, 999
433, 955, 999
434, 116, 999
435, 746, 999
436, 420, 999
437, 963, 999
438, 344, 999
439, 882, 999
440, 92, 999
441, 912, 999
442, 590, 999
443, 141, 999
444, 95, 999
445, 848, 999
446, 850, 999
447, 45, 999
448, 179, 999
449, 465, 999
450, 453, 999
451, 543, 999
452, 174, 999
453, 190, 999
454, 781, 999
455, 93, 999
456, 475, 999
457, 302, 999
458, 435, 999
459, 881, 999
460, 651, 999
461, 357, 999
462, 238, 999
463, 965, 999
464, 268, 999
465, 122, 999
466, 508, 999
467, 3, 999
468, 4, 999
469, 614, 999
470, 652, 999
471, 637, 999
472, 634, 999
473, 455, 999
474, 177, 999
475, 146, 999
476, 526, 999
477, 695, 999
478, 596, 999
479, 269, 999
480, 892, 999
481, 493, 999
482, 922, 999
483, 461, 999
484, 260, 999
485, 397, 999
486, 541, 999
487, 559, 999
488, 612, 999
489, 384, 999
490, 419, 999
491, 457, 999
492, 355, 999
493, 926, 999
494, 737, 999
495, 649, 999
496, 645, 999
497, 339, 999
498, 347, 999
499, 418, 999
500, 694, 999
501, 785, 999
502, 67, 999
503, 752, 999
504, 189, 999
505, 724, 999
506, 303, 999
507, 928, 999
508, 931, 999
509, 188, 999
510, 823, 999
511, 356, 999
512, 556, 999
513, 491, 999
514, 409, 999
515, 87, 999
516, 672, 999
517, 144, 999
518, 145, 999
519, 918, 999
520, 735, 999
521, 437, 999
522, 914, 999
523, 245, 999
524, 617, 999
525, 120, 999
526, 661, 999
527, 658, 999
528, 546, 999
529, 774, 999
530, 567, 999
531, 943, 999
532, 565, 999
533, 487, 999
534, 286, 999
535, 889, 999
536, 317, 999
537, 367, 999
538, 903, 999
539, 533, 999
540, 244, 999
541, 395, 999
542, 864, 999
543, 473, 999
544, 880, 999
545, 738, 999
546, 571, 999
547, 865, 999
548, 79, 999
549, 204, 999
550, 830, 999
551, 226, 999
552, 16, 999
553, 315, 999
554, 460, 999
555, 862, 999
556, 900, 999
557, 873, 999
558, 947, 999
559, 387, 999
560, 26, 999
561, 675, 999
562, 349, 999
563, 183, 999
564, 333, 999
565, 605, 999
566, 47, 999
567, 678, 999
568, 257, 999
569, 523, 999
570, 870, 999
571, 227, 999
572, 207, 999
573, 548, 999
574, 364, 999
575, 989, 999
576, 712, 999
577, 354, 999
578, 234, 999
579, 831, 999
580, 921, 999
581, 81, 999
582, 57, 999
583, 593, 999
584, 431, 999
585, 383, 999
586, 294, 999
587, 289, 999
588, 166, 999
589, 381, 999
590, 778, 999
591, 335, 999
592, 751, 999
593, 758, 999
594, 407, 999
595, 123, 999
596, 760, 999
597, 557, 999
598, 295, 999
599, 243, 999
600, 469, 999
601, 450, 999
602, 322, 999
603, 891, 999
604, 872, 999
605, 454, 999
606, 24, 999
607, 114, 999
608, 641, 999
609, 360, 999
610, 154, 999
611, 71, 999
612, 681, 999
613, 686, 999
614, 939, 999
615, 619, 999
616, 504, 999
617, 385, 999
618, 324, 999
619, 911, 999
620, 689, 999
621, 495, 999
622, 834, 999
623, 993, 999
624, 476, 999
625, 847, 999
626, 975, 999
627, 297, 999
628, 191, 999
629, 624, 999
630, 814, 999
631, 274, 999
632, 63, 999
633, 235, 999
634, 829, 999
635, 713, 999
636, 391, 999
637, 654, 999
638, 54, 999
639, 879, 999
640, 558, 999
641, 833, 999
642, 859, 999
643, 521, 999
644, 767, 999
645, 408, 999
646, 272, 999
647, 278, 999
648, 583, 999
649, 388, 999
650, 716, 999
