1000, 125000, RANDOM, UNIFORM, SMALLEST_LAST
Vertex, Color, Original degree, Degree when deleted, Total colors used, Avg. original degree, Max degree when deleted, Terminal clique size, Ordering runtime
0, 11, 264, 44, 6e+01, 250, 2e+02, 5, 52777900
1, 39, 249, 153
2, 39, 248, 139
3, 23, 247, 78
4, 42, 258, 142
5, 44, 249, 166
6, 0, 248, 5
7, 23, 254, 93
8, 55, 245, 190
9, 51, 230, 211
10, 37, 250, 125
11, 5, 268, 16
12, 27, 248, 82
13, 25, 243, 107
14, 19, 246, 75
15, 28, 245, 169
16, 29, 245, 147
17, 21, 267, 103
18, 28, 247, 85
19, 13, 249, 21
20, 29, 244, 169
21, 31, 250, 131
22, 23, 208, 208
23, 34, 272, 96
24, 15, 254, 49
25, 2, 263, 121
26, 35, 279, 107
27, 42, 241, 176
28, 17, 251, 40
29, 49, 227, 220
30, 35, 250, 174
31, 21, 240, 76
32, 17, 248, 110
33, 52, 252, 183
34, 44, 241, 177
35, 3, 270, 5
36, 36, 246, 146
37, 23, 226, 219
38, 19, 245, 64
39, 47, 245, 189
40, 26, 267, 69
41, 41, 259, 164
42, 3, 261, 8
43, 19, 252, 45
44, 32, 251, 154
45, 28, 244, 90
46, 8, 254, 115
47, 15, 236, 84
48, 24, 239, 195
49, 22, 267, 59
50, 14, 262, 29
51, 53, 251, 188
52, 26, 240, 191
53, 35, 266, 119
54, 6, 261, 43
55, 20, 242, 189
56, 44, 266, 149
57, 21, 254, 54
58, 8, 265, 66
59, 33, 251, 114
60, 41, 253, 171
61, 21, 247, 83
62, 4, 265, 43
63, 18, 276, 66
64, 23, 248, 189
65, 30, 228, 213
66, 1, 269, 38
67, 21, 238, 216
68, 39, 237, 209
69, 8, 299, 10
70, 48, 243, 189
71, 12, 269, 60
72, 12, 249, 139
73, 9, 252, 87
74, 18, 236, 202
75, 54, 212, 211
76, 25, 254, 79
77, 57, 230, 213
78, 22, 250, 102
79, 55, 243, 200
80, 34, 249, 116
81, 30, 244, 110
82, 36, 256, 113
83, 26, 258, 77
84, 20, 241, 76
85, 18, 248, 40
86, 15, 259, 75
87, 4, 248, 141
88, 47, 251, 178
89, 59, 237, 213
90, 8, 244, 28
91, 14, 255, 84
92, 8, 257, 28
93, 27, 259, 72
94, 26, 249, 71
95, 43, 237, 151
96, 58, 224, 219
97, 27, 244, 160
98, 52, 230, 218
99, 19, 266, 99
100, 22, 230, 119
101, 30, 276, 103
102, 13, 264, 69
103, 57, 232, 215
104, 32, 253, 144
105, 16, 242, 145
106, 29, 247, 104
107, 2, 260, 116
108, 51, 229, 207
109, 4, 250, 15
110, 6, 240, 166
111, 24, 277, 60
112, 57, 236, 213
113, 43, 233, 147
114, 40, 250, 129
115, 52, 246, 193
116, 1, 273, 44
117, 22, 256, 60
118, 56, 236, 213
119, 52, 239, 207
120, 18, 271, 52
121, 26, 253, 116
122, 25, 259, 71
123, 5, 254, 6
124, 7, 248, 73
125, 10, 256, 69
126, 29, 251, 142
127, 8, 245, 119
128, 9, 254, 23
129, 3, 259, 138
130, 28, 256, 126
131, 46, 232, 212
132, 32, 234, 214
133, 12, 260, 36
134, 55, 235, 212
135, 12, 261, 81
136, 32, 253, 96
137, 23, 267, 60
138, 46, 223, 219
139, 34, 250, 109
140, 25, 249, 129
141, 38, 253, 148
142, 13, 281, 32
143, 43, 242, 146
144, 49, 241, 183
145, 59, 223, 219
146, 23, 232, 208
147, 3, 252, 35
148, 50, 239, 197
149, 42, 235, 206
150, 11, 265, 50
151, 5, 261, 9
152, 55, 229, 218
153, 40, 254, 121
154, 55, 231, 192
155, 32, 251, 87
156, 59, 229, 215
157, 15, 255, 42
158, 18, 255, 48
159, 6, 265, 8
160, 42, 235, 196
161, 22, 277, 88
162, 19, 251, 148
163, 15, 262, 31
164, 37, 257, 116
165, 37, 253, 116
166, 53, 239, 193
167, 4, 257, 72
168, 3, 260, 63
169, 8, 277, 36
170, 16, 252, 191
171, 24, 264, 101
172, 15, 256, 38
173, 14, 232, 184
174, 22, 263, 82
175, 44, 239, 151
176, 2, 221, 218
177, 23, 255, 79
178, 7, 260, 39
179, 29, 250, 88
180, 22, 265, 96
181, 1, 257, 101
182, 0, 271, 11
183, 39, 232, 183
184, 45, 243, 176
185, 42, 236, 175
186, 39, 259, 170
187, 18, 266, 80
188, 12, 270, 52
189, 48, 245, 200
190, 7, 263, 55
191, 34, 253, 109
192, 44, 226, 210
193, 20, 261, 48
194, 9, 261, 17
195, 28, 251, 94
196, 16, 253, 52
197, 56, 229, 214
198, 9, 244, 83
199, 33, 268, 102
200, 43, 246, 194
201, 53, 248, 189
202, 6, 261, 114
203, 7, 264, 25
204, 4, 280, 22
205, 18, 267, 40
206, 0, 260, 38
207, 16, 246, 37
208, 20, 250, 92
209, 17, 248, 167
210, 44, 210, 209
211, 2, 251, 2
212, 20, 247, 139
213, 2, 233, 182
214, 32, 257, 130
215, 9, 255, 39
216, 1, 240, 211
217, 23, 237, 162
218, 3, 258, 77
219, 36, 262, 168
220, 20, 238, 205
221, 18, 257, 134
222, 45, 235, 207
223, 17, 251, 36
224, 0, 259, 95
225, 24, 252, 67
226, 51, 244, 180
227, 20, 231, 210
228, 1, 250, 64
229, 5, 246, 162
230, 3, 230, 218
231, 25, 261, 84
232, 47, 240, 164
233, 35, 255, 169
234, 30, 255, 100
235, 24, 255, 156
236, 18, 264, 107
237, 32, 257, 104
238, 23, 257, 91
239, 16, 257, 84
240, 33, 248, 134
241, 47, 249, 159
242, 11, 245, 168
243, 33, 261, 128
244, 39, 230, 177
245, 5, 257, 51
246, 7, 227, 212
247, 37, 252, 162
248, 30, 257, 85
249, 18, 256, 45
250, 13, 244, 156
251, 11, 268, 14
252, 24, 249, 127
253, 52, 240, 210
254, 42, 249, 133
255, 8, 253, 60
256, 6, 254, 11
257, 14, 268, 43
258, 45, 240, 184
259, 33, 250, 108
260, 44, 240, 196
261, 0, 262, 106
262, 43, 241, 161
263, 24, 245, 97
264, 10, 252, 19
265, 38, 254, 156
266, 0, 256, 113
267, 40, 258, 135
268, 33, 224, 220
269, 21, 246, 117
270, 21, 226, 123
271, 30, 249, 118
272, 31, 248, 178
273, 44, 236, 201
274, 7, 263, 25
275, 44, 236, 202
276, 8, 261, 20
277, 20, 267, 52
278, 22, 260, 53
279, 39, 232, 207
280, 20, 258, 108
281, 50, 250, 180
282, 37, 253, 186
283, 7, 273, 119
284, 48, 240, 185
285, 14, 259, 34
286, 55, 231, 208
287, 43, 233, 200
288, 26, 264, 69
289, 56, 224, 220
290, 55, 234, 204
291, 17, 253, 55
292, 0, 281, 85
293, 32, 264, 164
294, 51, 231, 213
295, 7, 264, 29
296, 18, 256, 65
297, 26, 236, 194
298, 31, 246, 92
299, 26, 260, 96
300, 5, 256, 101
301, 43, 253, 162
302, 35, 272, 126
303, 38, 243, 173
304, 25, 282, 68
305, 46, 249, 156
306, 17, 252, 49
307, 16, 240, 188
308, 16, 245, 58
309, 35, 253, 106
310, 31, 263, 88
311, 1, 260, 56
312, 11, 260, 58
313, 26, 257, 128
314, 29, 256, 126
315, 25, 250, 92
316, 32, 242, 196
317, 14, 265, 41
318, 57, 231, 214
319, 7, 266, 59
320, 10, 253, 23
321, 11, 266, 102
322, 55, 244, 197
323, 48, 242, 160
324, 17, 266, 57
325, 46, 248, 181
326, 48, 236, 210
327, 50, 244, 190
328, 34, 241, 113
329, 45, 250, 144
330, 57, 235, 216
331, 6, 290, 14
332, 6, 270, 18
333, 6, 260, 58
334, 36, 263, 122
335, 0, 255, 11
336, 18, 283, 60
337, 12, 265, 33
338, 28, 265, 100
339, 15, 258, 128
340, 6, 250, 113
341, 0, 269, 21
342, 27, 256, 94
343, 49, 254, 173
344, 3, 260, 18
345, 37, 260, 112
346, 12, 256, 83
347, 38, 254, 116
348, 1, 265, 13
349, 6, 241, 194
350, 43, 235, 208
351, 13, 274, 56
352, 56, 232, 203
353, 37, 234, 198
354, 36, 254, 169
355, 47, 248, 157
356, 44, 244, 190
357, 26, 237, 79
358, 28, 250, 176
359, 1, 265, 15
360, 46, 235, 205
361, 6, 247, 79
362, 1, 245, 99
363, 46, 253, 153
364, 27, 254, 83
365, 13, 245, 155
366, 1, 253, 109
367, 24, 237, 204
368, 50, 224, 219
369, 24, 246, 104
370, 26, 247, 154
371, 35, 254, 114
372, 2, 259, 103
373, 46, 244, 165
374, 7, 271, 59
375, 5, 255, 52
376, 32, 252, 115
377, 35, 235, 127
378, 8, 284, 23
379, 14, 255, 133
380, 29, 241, 82
381, 4, 216, 216
382, 30, 241, 161
383, 49, 239, 205
384, 42, 242, 157
385, 25, 251, 100
386, 36, 246, 166
387, 55, 238, 203
388, 21, 245, 146
389, 15, 265, 36
390, 3, 277, 11
391, 25, 237, 211
392, 10, 258, 106
393, 8, 244, 127
394, 59, 227, 218
395, 35, 260, 146
396, 15, 251, 64
397, 41, 243, 143
398, 20, 249, 71
399, 17, 281, 62
400, 31, 252, 154
401, 42, 251, 140
402, 51, 242, 200
403, 49, 224, 217
404, 47, 248, 175
405, 34, 238, 196
406, 36, 246, 182
407, 30, 238, 158
408, 32, 237, 108
409, 27, 246, 180
410, 22, 264, 56
411, 49, 245, 169
412, 13, 253, 72
413, 9, 262, 73
414, 41, 228, 218
415, 38, 252, 122
416, 42, 247, 186
417, 50, 244, 183
418, 10, 244, 90
419, 21, 225, 217
420, 8, 251, 197
421, 49, 235, 200
422, 48, 241, 208
423, 2, 263, 6
424, 38, 255, 192
425, 26, 261, 80
426, 30, 254, 90
427, 38, 247, 151
428, 41, 224, 218
429, 51, 248, 178
430, 39, 262, 136
431, 5, 274, 32
432, 40, 243, 147
433, 41, 247, 132
434, 32, 259, 123
435, 22, 252, 66
436, 44, 250, 141
437, 40, 254, 175
438, 17, 230, 207
439, 2, 268, 8
440, 33, 257, 103
441, 27, 251, 94
442, 25, 261, 75
443, 19, 237, 195
444, 34, 248, 125
445, 17, 232, 202
446, 13, 262, 50
447, 29, 240, 213
448, 35, 266, 112
449, 53, 238, 207
450, 19, 264, 74
451, 18, 266, 48
452, 7, 284, 10
453, 16, 279, 33
454, 7, 276, 62
455, 9, 256, 58
456, 9, 237, 217
457, 54, 230, 199
458, 2, 256, 13
459, 28, 230, 216
460, 48, 233, 192
461, 24, 226, 220
462, 4, 248, 162
463, 49, 241, 194
464, 11, 261, 123
465, 37, 245, 137
466, 51, 243, 182
467, 44, 237, 152
468, 42, 253, 157
469, 12, 242, 47
470, 2, 252, 36
471, 1, 283, 53
472, 23, 258, 127
473, 27, 271, 79
474, 53, 233, 201
475, 13, 255, 148
476, 26, 263, 104
477, 50, 253, 177
478, 33, 258, 94
479, 51, 238, 184
480, 56, 236, 215
481, 56, 232, 213
482, 29, 232, 217
